Report Number,Local Case Number,Agency Name,ACRS Report Type,Crash Date/Time,Route Type,Road Name,Cross-Street Type,Cross-Street Name,Off-Road Description,Municipality,Related Non-Motorist,Collision Type,Weather,Surface Condition,Light,Traffic Control,Driver Substance Abuse,Non-Motorist Substance Abuse,Person ID,Driver At Fault,Injury Severity,Circumstance,Driver Distracted By,Drivers License State,Vehicle ID,Vehicle Damage Extent,Vehicle Body Type,Vehicle Movement,Latitude,Longitude,Location
MCP1220003W,16035077,Montgomery County Police,Property Damage Crash,07/11/2016 12:42:00 PM,Maryland (State),NEW HAMPSHIRE AVE,County,SCHINDLER DR,,N/A,,SAME DIRECTION SIDESWIPE,CLEAR,DRY,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,,C0A9B05F-CB4E-4146-A46A-6C0320EC3D7B,No,NO APPARENT INJURY,N/A,NOT DISTRACTED,MD,6BEA8906-C4F9-40D3-84EC-A25C0E4F96B4,SUPERFICIAL,TRANSIT BUS,STOPPED IN TRAFFIC LANE,39.03354449,-76.98628128,"(39.03354449, -76.98628128)"
MCP2370002B,16007775,Montgomery County Police,Property Damage Crash,02/16/2016 01:05:00 PM,County,TECH RD,County,OLD COLUMBIA PIKE,,N/A,,STRAIGHT MOVEMENT ANGLE,RAINING,WET,DAYLIGHT,STOP SIGN,NONE DETECTED,,EDBD400F-A07B-4C86-8E58-1A0397066E93,Yes,NO APPARENT INJURY,N/A,NOT DISTRACTED,MD,226E6A81-AD2F-480A-8947-4FD2706A630B,FUNCTIONAL,PASSENGER CAR,STARTING FROM LANE,39.057435,-76.968495,"(39.057435, -76.968495)"
MCP2894001X,16015701,MONTGOMERY,Property Damage Crash,03/31/2016 10:54:00 AM,,,,,PARKING LOT OF 10400 CONNETICUT AVE,,,SINGLE VEHICLE,CLEAR,,DAYLIGHT,N/A,NONE DETECTED,,0FDE57E7-5D01-4936-8862-950259579D84,Yes,NO APPARENT INJURY,N/A,UNKNOWN,MD,6210551B-1FCE-4456-99C5-9EC0D8FA1598,DISABLING,PASSENGER CAR,PARKING,39.02687333,-77.07726667,"(39.02687333, -77.07726667)"
MCP29510024,170508707,Montgomery County Police,Property Damage Crash,05/19/2017 03:33:00 PM,Maryland (State),NORBECK RD,County,BALTIMORE RD,,N/A,,STRAIGHT MOVEMENT ANGLE,N/A,DRY,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,,ADC4FC9E-B6D2-40A7-A3C0-DB276D9F0CD9,Yes,NO APPARENT INJURY,N/A,UNKNOWN,MD,1D2D63AE-7EE6-4355-9EDE-E81CA5045EEA,DISABLING,PASSENGER CAR,STARTING FROM LANE,39.09470167,-77.11262167,"(39.09470167, -77.11262167)"
DD5603002Q,16016991,Rockville Police Departme,Injury Crash,04/07/2016 04:03:00 PM,Maryland (State),ROCKVILLE PIKE,Municipality,W EDMONSTON DR,,ROCKVILLE,,SAME DIR REAR END,RAINING,WET,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,,AE57C6AD-794D-4ED6-837F-6A34E66C96D9,Yes,NO APPARENT INJURY,"N/A, WET",LOOKED BUT DID NOT SEE,MD,B51CC239-24FE-4B40-95C6-3EC0DC2AF676,SUPERFICIAL,PICKUP TRUCK,MOVING CONSTANT SPEED,39.07447508,-77.13586539,"(39.07447508, -77.13586539)"
MCP94060010,16063270,Montgomery County Police,Injury Crash,12/09/2016 05:29:00 PM,County,PARKLAND DR,County,FRANKFORT DR,,N/A,,OTHER,CLEAR,DRY,DARK NO LIGHTS,NO CONTROLS,ALCOHOL PRESENT,,C866D1D8-9757-4305-BC64-C57C615F1C80,Yes,POSSIBLE INJURY,N/A,UNKNOWN,MD,0E65D1AE-044E-47C0-88F7-4AF4172535A2,DESTROYED,PASSENGER CAR,MOVING CONSTANT SPEED,39.08380167,-77.08690833,"(39.08380167, -77.08690833)"
MCP1342000Y,16021779,Montgomery County Police,Property Damage Crash,05/03/2016 08:00:00 AM,Interstate (State),EISENHOWER MEMORIAL HWY,Maryland (State),MONTROSE RD,,N/A,,SAME DIR REAR END,CLOUDY,WET,DAYLIGHT,NO CONTROLS,NONE DETECTED,,915F10B6-5B31-4204-BEC7-767876391077,Yes,NO APPARENT INJURY,"N/A, WET",OTHER ELECTRONIC DEVICE (NAVIGATIONAL PALM PILOT),PA,D91220C3-D1EA-432A-B4CF-A758AD03EFC3,DISABLING,PASSENGER CAR,CHANGING LANES,39.05814,-77.15498667,"(39.05814, -77.15498667)"
MCP2631001F,170510963,Montgomery County Police,Property Damage Crash,05/31/2017 06:46:00 AM,County,DEMOCRACY BLVD,Unknown,STRUC #M0144 CABIN JOHN CREEK,,N/A,,SAME DIR REAR END,CLEAR,WET,DAYLIGHT,N/A,UNKNOWN,,EAAC6A3C-E27D-436B-AC7B-055A4D0622FA,Yes,NO APPARENT INJURY,"N/A, WET",UNKNOWN,,103308D3-2AC1-4C54-93AE-1AA49B6616D8,UNKNOWN,,UNKNOWN,39.02368333,-77.15765333,"(39.02368333, -77.15765333)"
MCP1309000L,170519051,Montgomery County Police,Property Damage Crash,07/14/2017 11:09:00 AM,,,,,PARKING LOT OF 12321 MIDDLEBROOK RD,,,OTHER,CLEAR,,DAYLIGHT,NO CONTROLS,NONE DETECTED,,E03A1725-C125-4E21-85F7-7A8C0755CFD9,Yes,NO APPARENT INJURY,N/A,NOT DISTRACTED,MD,BF93B98E-F1C1-4118-B7AB-F7C7024FD151,DISABLING,PASSENGER CAR,MAKING RIGHT TURN,39.17575667,-77.256215,"(39.17575667, -77.256215)"
EJ78560017,16011319,Gaithersburg Police Depar,Property Damage Crash,03/07/2016 02:45:00 PM,,,,,RITE AIDE PARKING LOT AT 662 QUINCE ORCHARD ROAD,,,OTHER,CLEAR,,DAYLIGHT,N/A,N/A,,F6590144-DAA7-4E2E-A133-D6004395AA8A,No,NO APPARENT INJURY,N/A,NOT DISTRACTED,MD,3939DB99-004D-4284-9408-6F43B98CA85B,SUPERFICIAL,PASSENGER CAR,PARKED,39.14166167,-77.22187667,"(39.14166167, -77.22187667)"
MCP2973002D,16058186,Montgomery County Police,Injury Crash,11/11/2016 01:23:00 PM,County,INDEPENDENCE ST,County,TURKEY BRANCH PKWY,,N/A,,SAME DIR REAR END,CLEAR,DRY,DAYLIGHT,NO CONTROLS,NONE DETECTED,,0A95F1F6-5BE7-456F-927C-7C2801495F28,No,POSSIBLE INJURY,N/A,NOT DISTRACTED,MD,EE670DE0-A077-4E04-AC34-C766D81B4880,DISABLING,(SPORT) UTILITY VEHICLE,SLOWING OR STOPPING,39.07601833,-77.08110333,"(39.07601833, -77.08110333)"
MCP2518000W,15052700,MONTGOMERY,Property Damage Crash,10/17/2015 09:59:00 AM,Maryland (State),RIDGE RD,County,WINDSOR FOREST RD,,N/A,,SAME DIR REAR END,CLEAR,DRY,DAYLIGHT,NO CONTROLS,NONE DETECTED,,B9BA73D3-72BF-455A-940A-031E9F22388E,No,NO APPARENT INJURY,N/A,NOT DISTRACTED,MD,C3B64EB4-1F66-4F69-949E-910D29DE11E9,DISABLING,PASSENGER CAR,STOPPED IN TRAFFIC LANE,39.33140833,-77.18932,"(39.33140833, -77.18932)"
MCP24200013,15060677,MONTGOMERY,Property Damage Crash,11/27/2015 07:22:00 PM,County,BOWIE MILL RD,County,GELDING LA,,N/A,,STRAIGHT MOVEMENT ANGLE,CLEAR,DRY,DARK LIGHTS ON,STOP SIGN,NONE DETECTED,,D6BF9DE9-A863-463D-8AA2-6866E092F761,No,NO APPARENT INJURY,N/A,NOT DISTRACTED,MD,C5BD07EC-B972-4868-918D-18A97EF0039D,DISABLING,PASSENGER CAR,SLOWING OR STOPPING,39.15895012,-77.08426237,"(39.15895012, -77.08426237)"
MCP2840000P,16027432,Montgomery County Police,Property Damage Crash,06/01/2016 06:09:00 PM,Maryland (State),GEORGIA AVE,US (State),COLESVILLE RD,,N/A,,SAME DIRECTION SIDESWIPE,N/A,N/A,DAYLIGHT,NO CONTROLS,NONE DETECTED,,79961BB3-EFD3-466A-AE63-8654949A2CB5,No,NO APPARENT INJURY,N/A,NOT DISTRACTED,MD,A4896077-F729-49B9-8157-00E3314BCFBD,SUPERFICIAL,POLICE VEHICLE/NON EMERGENCY,PARKED,39.05072,-76.96065333,"(39.05072, -76.96065333)"
MCP1301000S,17501543,Montgomery County Police,Fatal Crash,04/11/2017 07:58:00 AM,Maryland (State),CONNECTICUT AVE,Municipality,THORNAPPLE ST,,CHEVY CHASE #4,,HEAD ON LEFT TURN,N/A,DRY,DAYLIGHT,NO CONTROLS,UNKNOWN,,260C2791-BC3F-4425-8597-123B6A72A429,Unknown,FATAL INJURY,N/A,UNKNOWN,VA,1432B9C8-952C-4778-BFAD-D0723C9046C8,DESTROYED,MOTORCYCLE,MOVING CONSTANT SPEED,38.98219204,-77.07709149,"(38.98219204, -77.07709149)"
MCP2818001L,16010513,MONTGOMERY,Property Damage Crash,03/02/2016 06:22:00 PM,,,,,8400 COLESVILLE RD SILVER SPRING MD 20910 METRO BUS TERMINAL,,,OTHER,CLEAR,,DARK LIGHTS ON,TRAFFIC SIGNAL,NONE DETECTED,,CFEB24CF-84FB-4430-94D8-229A5352272A,No,NO APPARENT INJURY,N/A,NOT DISTRACTED,DC,CF9A2181-3FD1-4822-941E-249E99210861,SUPERFICIAL,TRANSIT BUS,STOPPED IN TRAFFIC LANE,38.99408667,-77.03076,"(38.99408667, -77.03076)"
MCP2780001X,16041573,Montgomery County Police,Injury Crash,08/16/2016 02:17:00 PM,Maryland (State),RIDGE RD,Other Public Roadway,VALLEY PARK DR,,N/A,,HEAD ON LEFT TURN,N/A,DRY,DAYLIGHT,STOP SIGN,NONE DETECTED,,AE8B3CC6-8130-436B-BC42-9A3627286E4A,No,NO APPARENT INJURY,N/A,NOT DISTRACTED,SC,878858A7-E423-42A7-A825-1BB6B4D8D23B,FUNCTIONAL,PASSENGER CAR,MOVING CONSTANT SPEED,39.27426833,-77.215275,"(39.27426833, -77.215275)"
MCP2358002S,17008052,Montgomery County Police,Property Damage Crash,02/14/2017 01:26:00 PM,Municipality,SHOEMAKER FARM LA,Municipality,N PARK AVE,,FRIENDSHIP HEIGHTS,,OTHER,CLEAR,DRY,DAYLIGHT,NO CONTROLS,NONE DETECTED,,0700931B-26D5-4E3A-A957-297BB946BDB1,Yes,NO APPARENT INJURY,N/A,UNKNOWN,MD,9E641FE3-EE74-44BA-940B-2948366B9C11,DISABLING,PASSENGER CAR,PARKING,38.96340333,-77.090715,"(38.96340333, -77.090715)"
MCP2962000T,16053129,Montgomery County Police,Injury Crash,10/16/2016 12:47:00 AM,Maryland (State),GERMANTOWN RD,Maryland (State),CLOPPER RD,,N/A,,STRAIGHT MOVEMENT ANGLE,CLEAR,DRY,DARK LIGHTS ON,TRAFFIC SIGNAL,NONE DETECTED,,EB8460F3-5968-4550-AD67-B5767614B863,No,POSSIBLE INJURY,N/A,NOT DISTRACTED,VA,F8001FEC-02BE-47D6-97D5-41AA07D37A70,DISABLING,(SPORT) UTILITY VEHICLE,MOVING CONSTANT SPEED,39.162657,-77.283144,"(39.162657, -77.283144)"
MCP2837001B,17000955,Montgomery County Police,Property Damage Crash,01/06/2017 11:07:00 AM,County,DARNESTOWN RD,County,TRAVILAH RD,,N/A,,HEAD ON LEFT TURN,CLEAR,DRY,DAYLIGHT,NO CONTROLS,N/A,,BEA66614-2F15-4E9D-8FF6-73520AEA21DF,No,NO APPARENT INJURY,N/A,NOT DISTRACTED,MD,84D61867-B919-42BD-9FAD-F0E6B0EE6121,DISABLING,(SPORT) UTILITY VEHICLE,MAKING LEFT TURN,39.09656,-77.205899,"(39.09656, -77.205899)"
MCP28740018,16016806,Montgomery County Police,Property Damage Crash,04/06/2016 04:12:00 PM,Maryland (State),VEIRS MILL RD,Unknown,ENT TO WHEATON PLAZA,,N/A,,SAME DIR REAR END,CLEAR,DRY,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,,5F008A36-FC29-4DCE-B3F0-B550D0747293,Yes,NO APPARENT INJURY,N/A,NOT DISTRACTED,MD,9BA0E007-CCD3-480A-9B5E-BD6D3130E428,NO DAMAGE,TRANSIT BUS,STARTING FROM LANE,39.03723167,-77.051485,"(39.03723167, -77.051485)"
MCP2784002T,16056327,Montgomery County Police,Property Damage Crash,11/01/2016 05:11:00 PM,Maryland (State),GEORGIA AVE,County,GOLD MINE RD,,N/A,,STRAIGHT MOVEMENT ANGLE,CLEAR,DRY,DAYLIGHT,TRAFFIC SIGNAL,N/A,,9DF2A1BF-FC23-4546-BA7F-E12DFFF34E0F,No,NO APPARENT INJURY,N/A,NOT DISTRACTED,MD,1BFF79F7-4A9E-42D4-B652-6AF4A00E4F97,DISABLING,PASSENGER CAR,SLOWING OR STOPPING,39.17211167,-77.05963,"(39.17211167, -77.05963)"
MCP1553001P,15061501,MONTGOMERY,Property Damage Crash,12/02/2015 09:15:00 AM,US (State),COLUMBIA PIKE,County,OAK LEAF DR,,N/A,,SAME DIR REAR END,FOGGY,WET,DAYLIGHT,NO CONTROLS,NONE DETECTED,,2423507C-1D75-4CC5-801E-49C7B18956E2,Yes,NO APPARENT INJURY,"N/A, WET",UNKNOWN,MD,34E1EAD5-ECBE-4A75-93A9-0C0AEF6A8463,DISABLING,(SPORT) UTILITY VEHICLE,MOVING CONSTANT SPEED,39.04156167,-76.99485833,"(39.04156167, -76.99485833)"
MCP2863000T,15000136,Montgomery County Police,Property Damage Crash,01/01/2015 04:22:00 PM,County,SHADY GROVE RD,Ramp,RAMP 9 FR IS 370 EB TO SHADY GROVE RD,,N/A,,OTHER,CLEAR,DRY,DAYLIGHT,TRAFFIC SIGNAL,ALCOHOL CONTRIBUTED,,8515BA5C-F688-4658-893B-CACA9C634CAD,Yes,NO APPARENT INJURY,N/A,INATTENTIVE OR LOST IN THOUGHT,MD,7803A983-9C26-41DA-AA58-7845FA9904CF,DISABLING,(SPORT) UTILITY VEHICLE,MOVING CONSTANT SPEED,39.12949431,-77.16395617,"(39.12949431, -77.16395617)"
MCP2789000T,15025757,MONTGOMERY,Property Damage Crash,05/28/2015 05:04:00 PM,County,WAYNE AVE,County,DARTMOUTH AVE,,N/A,,SAME DIRECTION SIDESWIPE,N/A,DRY,DAYLIGHT,NO CONTROLS,N/A,,3AAD57D5-776E-4B4D-8343-6C79F6828B2F,Yes,NO APPARENT INJURY,N/A,NOT DISTRACTED,MD,A69016C2-EF5C-4E19-8EFD-6EC271F68F0E,SUPERFICIAL,PASSENGER CAR,MOVING CONSTANT SPEED,39.00516,-77.02257,"(39.00516, -77.02257)"
MCP2252000S,15008346,Montgomery County Police,Property Damage Crash,02/20/2015 12:28:00 PM,County,CRABBS BRANCH WAY,County,INDIANOLA DR,,N/A,,SAME DIRECTION RIGHT TURN,CLEAR,DRY,DAYLIGHT,N/A,NONE DETECTED,,906F88CF-17B9-4278-B8D5-5CE4081150F3,Yes,NO APPARENT INJURY,N/A,LOOKED BUT DID NOT SEE,MD,3D05E385-C00E-4489-B7F6-94D902DA9B3C,SUPERFICIAL,PASSENGER CAR,MOVING CONSTANT SPEED,39.112855,-77.15626167,"(39.112855, -77.15626167)"
MCP23990017,16055339,Montgomery County Police,Property Damage Crash,10/27/2016 05:08:00 PM,Maryland (State),MIDCOUNTY HWY,Unknown,OUT CORP LMTS GAITHERSBURG,,N/A,,SAME DIRECTION LEFT TURN,CLOUDY,DRY,DAYLIGHT,NO CONTROLS,NONE DETECTED,,912850EF-DA1C-4EF9-901E-F93DDDFD8385,Yes,NO APPARENT INJURY,N/A,UNKNOWN,MD,9E2E6260-397A-469B-9047-278E7E47BFCC,SUPERFICIAL,TRANSIT BUS,MOVING CONSTANT SPEED,39.15104,-77.174826,"(39.15104, -77.174826)"
MCP2298009R,16048097,Montgomery County Police,Property Damage Crash,09/19/2016 01:07:00 PM,County,WATKINS MILL RD,County,GREENRIVER TERR,,N/A,,SINGLE VEHICLE,RAINING,WET,DAYLIGHT,NO CONTROLS,NONE DETECTED,,89D44B31-B987-490F-B940-BC704061931E,Yes,NO APPARENT INJURY,"RAIN, SNOW, WET",NOT DISTRACTED,MD,CD1039AA-74BE-4D63-A5ED-33920388B175,DESTROYED,PASSENGER CAR,MOVING CONSTANT SPEED,39.18976,-77.22062833,"(39.18976, -77.22062833)"
DD5601001R,16031724,Rockville Police Departme,Property Damage Crash,06/20/2016 09:00:00 AM,Municipality,MANNAKEE ST,Service Road,S CAMPUS DR,,N/A,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NO CONTROLS,UNKNOWN,,FA43CFA7-98DA-4FA2-AEBE-24AACCE04CF6,Yes,NO APPARENT INJURY,N/A,UNKNOWN,,252216C7-4D50-44C7-BB01-D75D557A57EC,UNKNOWN,,UNKNOWN,39.09781141,-77.15914965,"(39.09781141, -77.15914965)"
MCP28270029,16024513,Montgomery County Police,Injury Crash,05/17/2016 03:43:00 PM,County,BRIGGS CHANEY RD,County,FAIR ACRES RD,,N/A,,SAME DIR REND LEFT TURN,RAINING,WET,DAYLIGHT,NO CONTROLS,NONE DETECTED,,CFE2C756-4058-4189-8938-6CF16C600B90,No,SUSPECTED MINOR INJURY,"RAIN, SNOW, WET",NOT DISTRACTED,MD,20C34893-FAC1-4831-9938-1E31D03EB299,DISABLING,PASSENGER CAR,MAKING LEFT TURN,39.09436167,-76.96858667,"(39.09436167, -76.96858667)"
MCP27890022,15067059,Montgomery County Police,Property Damage Crash,12/31/2015 12:50:00 AM,Maryland (State),GEORGIA AVE,Interstate (State),CAPITAL BELTWAY,,N/A,,STRAIGHT MOVEMENT ANGLE,N/A,WET,DARK LIGHTS ON,TRAFFIC SIGNAL,N/A,,95A3E396-2D29-4486-821E-15A53BA7629B,Yes,NO APPARENT INJURY,"N/A, WET",NOT DISTRACTED,MD,F0318797-92F4-47E1-B42F-23C52DC36E36,FUNCTIONAL,PASSENGER CAR,MAKING LEFT TURN,39.01412167,-77.04211333,"(39.01412167, -77.04211333)"
MCP2736001Y,15005538,Montgomery County Police,Property Damage Crash,02/03/2015 07:56:00 PM,Interstate (State),CAPITAL BELTWAY,Maryland (State),RIVER RD,,N/A,,SAME DIR REAR END,CLEAR,DRY,DARK LIGHTS ON,NO CONTROLS,NONE DETECTED,,CB7E1D08-0305-4C18-A0C8-276310621865,Yes,NO APPARENT INJURY,N/A,NOT DISTRACTED,VA,574E90EE-8638-4005-90A5-B13283BAECFA,FUNCTIONAL,PASSENGER CAR,CHANGING LANES,38.982595,-77.16793667,"(38.982595, -77.16793667)"
EJ7833002D,16054073,Gaithersburg Police Depar,Property Damage Crash,10/20/2016 07:12:00 PM,Ramp,RAMP 1 FR IS 270 NB TO SHADY GROVE RD WB,Ramp,RAMP 4 FR RAMP 1 TO SHADY GROVE RD,,N/A,,SAME DIRECTION SIDESWIPE,CLEAR,DRY,DARK NO LIGHTS,UNKNOWN,UNKNOWN,,1D965B97-B900-4E04-B3CE-34CA9CEFCA7B,Yes,NO APPARENT INJURY,N/A,UNKNOWN,,162076DE-0A46-450D-AEF9-C1438F4703F1,SUPERFICIAL,PICKUP TRUCK,CHANGING LANES,39.11059949,-77.18512684,"(39.11059949, -77.18512684)"
MCP1174000Z,15036269,MONTGOMERY,Property Damage Crash,07/23/2015 03:45:00 PM,Maryland (State),ROCKVILLE PIKE,Unknown,SPUR TO WOODMONT AVE,,N/A,,SAME DIRECTION SIDESWIPE,CLEAR,DRY,DAYLIGHT,NO CONTROLS,UNKNOWN,,0F494925-8295-42FF-878D-B4C96E6DDD2A,Yes,NO APPARENT INJURY,N/A,LOOKED BUT DID NOT SEE,,00BB8427-FA3D-44E8-BD6E-68B8CE37F9B8,UNKNOWN,PASSENGER CAR,CHANGING LANES,38.9959,-77.09653,"(38.9959, -77.09653)"
MCP2195000S,16052630,Montgomery County Police,Property Damage Crash,10/13/2016 11:00:00 AM,Municipality,RICHARD MONTGOMERY DR,Maryland (State),ROCKVILLE PIKE,,N/A,,SAME DIR REAR END,CLOUDY,DRY,DAYLIGHT,NO CONTROLS,NONE DETECTED,,7647C4C7-9569-4698-BA0D-159EA25D1D74,Yes,NO APPARENT INJURY,N/A,UNKNOWN,MA,82C96997-DF0F-4C19-B9CC-729C6612664D,DISABLING,SNOWMOBILE,MOVING CONSTANT SPEED,39.08097333,-77.14521333,"(39.08097333, -77.14521333)"
MCP2680001Z,16008433,MONTGOMERY,Property Damage Crash,02/19/2016 08:25:00 PM,County,MONTGOMERY VILLAGE AVE,County,WALKERS CHOICE RD,,N/A,,SAME DIR REAR END,CLEAR,DRY,DARK LIGHTS ON,TRAFFIC SIGNAL,NONE DETECTED,,1E021B81-2800-48CD-8284-FE68911DA204,No,NO APPARENT INJURY,N/A,NOT DISTRACTED,MD,D4C55CC8-F206-4958-9C45-6AD075B84C53,FUNCTIONAL,PASSENGER CAR,SLOWING OR STOPPING,39.16164546,-77.20211864,"(39.16164546, -77.20211864)"
MCP2094006H,16028785,Montgomery County Police,Property Damage Crash,06/08/2016 02:36:00 PM,Maryland (State),RIVER RD,County,ROYAL DOMINION DR,,N/A,,SAME DIR REAR END,CLEAR,DRY,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,,948FABEF-5C04-4762-80FC-BAE6595D5300,No,NO APPARENT INJURY,N/A,NOT DISTRACTED,MD,BB9FFAD3-7F37-4C62-8AE2-49BF1C2934B0,FUNCTIONAL,PASSENGER CAR,SLOWING OR STOPPING,38.988785,-77.14988167,"(38.988785, -77.14988167)"
MCP29520024,16030607,Montgomery County Police,Property Damage Crash,06/17/2016 09:44:00 AM,County,FRANKLIN AVE,County,GARWOOD ST,,N/A,,OTHER,CLEAR,DRY,DAYLIGHT,NO CONTROLS,NONE DETECTED,,9E991E48-A083-4538-A4CB-5DFA4B0FD8A8,No,NO APPARENT INJURY,N/A,NOT DISTRACTED,MD,01C15E8C-8BF4-4769-89A7-7D11E37F6EE0,FUNCTIONAL,PASSENGER CAR,MOVING CONSTANT SPEED,39.01174333,-77.00349833,"(39.01174333, -77.00349833)"
MCP2622000R,15063540,MONTGOMERY,Injury Crash,12/12/2015 02:22:00 PM,County,CHERRY HILL RD,Unknown,PRINCE GEORGES CO/L,,N/A,,SAME DIR REAR END,CLEAR,DRY,DAYLIGHT,NO CONTROLS,NONE DETECTED,,9C201A1A-31B6-4989-B5B9-167D663823C5,Yes,NO APPARENT INJURY,N/A,INATTENTIVE OR LOST IN THOUGHT,MD,872B8D74-7D4E-42E6-933B-6DF9C5602F2D,DISABLING,VAN,SLOWING OR STOPPING,39.04812833,-76.95276833,"(39.04812833, -76.95276833)"
MCP1433000C,15037933,MONTGOMERY,Injury Crash,07/31/2015 04:33:00 PM,County,E GUDE DR,Unknown,CALHOUN DR,,N/A,,SAME DIR REAR END,CLEAR,DRY,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,,94AFF1E1-9BE2-4445-8E3B-C0070BE2CFB9,No,NO APPARENT INJURY,N/A,NOT DISTRACTED,MD,1257AC26-191A-4466-BC0F-30F5725A95FF,FUNCTIONAL,PASSENGER CAR,SLOWING OR STOPPING,39.106425,-77.150305,"(39.106425, -77.150305)"
EJ7851001P,16054665,Gaithersburg Police Depar,Property Damage Crash,10/24/2016 08:37:00 AM,Maryland (State),FREDERICK RD,County,GAME PRESERVE RD,,N/A,,STRAIGHT MOVEMENT ANGLE,CLEAR,DRY,DAYLIGHT,STOP SIGN,NONE DETECTED,,70DD8778-A97A-4A15-9101-04F91D5ECD0B,Yes,NO APPARENT INJURY,N/A,UNKNOWN,MD,0F9AD8A2-E471-4195-8393-9CDBAE2CCCE0,SUPERFICIAL,PASSENGER CAR,MAKING LEFT TURN,39.16481484,-77.22739577,"(39.16481484, -77.22739577)"
EJ7781000G,15045925,GAITHERSBURG,Injury Crash,09/11/2015 12:36:00 PM,County,SHADY GROVE RD,Ramp,RAMP 6 FR SHADY GROVE RD EB TO IS 270 SB,,N/A,,HEAD ON LEFT TURN,CLEAR,DRY,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,,FD68EF37-E9E0-4225-BBB1-DCAEB76DB5F7,Yes,NO APPARENT INJURY,N/A,NOT DISTRACTED,MD,7DAA7F23-C008-4FF8-8A7B-E9ED0572F1A0,DISABLING,PASSENGER CAR,MOVING CONSTANT SPEED,39.109525,-77.18827,"(39.109525, -77.18827)"
MCP21770016,16051770,Montgomery County Police,Injury Crash,10/08/2016 02:01:00 PM,Maryland (State),KEY WEST AVE,County,OMEGA DR,,N/A,,SAME DIR REAR END,RAINING,WET,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,,34079E3E-648A-46D9-BDE7-D48AE0E61A5B,No,SUSPECTED MINOR INJURY,"N/A, RAIN, SNOW",NOT DISTRACTED,MD,4E365A98-B33B-4DD5-8686-E97731D175CC,FUNCTIONAL,PASSENGER CAR,SLOWING OR STOPPING,39.10498833,-77.20152833,"(39.10498833, -77.20152833)"
DD5595002K,16023018,Rockville Police Departme,Injury Crash,05/09/2016 03:36:00 PM,County,DARNESTOWN RD,Municipality,JERSEY LA,,ROCKVILLE,,STRAIGHT MOVEMENT ANGLE,RAINING,WET,DAYLIGHT,STOP SIGN,NONE DETECTED,,2790E16A-72B7-4FD2-A359-A0BC9BA26B5C,No,SUSPECTED MINOR INJURY,"N/A, WET",NOT DISTRACTED,MD,B75BBBB4-9516-4C13-8FAA-48EC50AD8DFC,DISABLING,PASSENGER CAR,MOVING CONSTANT SPEED,39.09109967,-77.18833083,"(39.09109967, -77.18833083)"
MCP16040009,15007571,Montgomery County Police,Property Damage Crash,02/15/2015 07:50:00 AM,County,OAKMONT AVE,County,SHADY GROVE RD,,N/A,,SAME DIR REAR END,BLOWING SNOW,ICE,DAYLIGHT,N/A,NONE DETECTED,,7FBA3811-55A5-4DF9-AF12-59D317132529,No,NO APPARENT INJURY,"ICY OR SNOW-COVERED, RAIN, SNOW",NOT DISTRACTED,MD,2403B2F3-8B80-4A50-BDEF-DB69415E9E58,NO DAMAGE,OTHER BUS,STOPPED IN TRAFFIC LANE,39.12684767,-77.17363358,"(39.12684767, -77.17363358)"
MCP3009000N,17013647,Montgomery County Police,Property Damage Crash,03/17/2017 01:13:00 AM,County,WISTERIA DR,County,FATHER HURLEY BLVD,,N/A,,SAME DIR REAR END,N/A,DRY,DARK LIGHTS ON,TRAFFIC SIGNAL,N/A,,A9A795B9-7D7D-41D4-9B56-54561200E6DA,Yes,NO APPARENT INJURY,N/A,UNKNOWN,,58479BE1-38B3-4148-9F59-5D8981C3D30A,DISABLING,PASSENGER CAR,MOVING CONSTANT SPEED,39.18130521,-77.27613822,"(39.18130521, -77.27613822)"
MCP23530036,16059188,Montgomery County Police,Injury Crash,11/17/2016 10:05:00 AM,Maryland (State),ROCKVILLE PIKE,County,EDSON LA,,N/A,PEDESTRIAN,SINGLE VEHICLE,N/A,DRY,DAYLIGHT,PERSON,NONE DETECTED,NONE DETECTED,607C2B80-E474-4094-94CC-5867E60FD7B2,Yes,NO APPARENT INJURY,N/A,UNKNOWN,MD,AB9D75E8-90F9-4BCD-9DF7-51135021005E,SUPERFICIAL,(SPORT) UTILITY VEHICLE,MAKING LEFT TURN,39.04076833,-77.10961167,"(39.04076833, -77.10961167)"
